participant_id,run_id,recorded_at,confirmationCode,question_id,value,total_rt,valid,trial_index,trial_type,ip,user_agent
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS8,Agree,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,10I,Disagree,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,11E,Disagree,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS9,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,12A,Agree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,sd3n4,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS10,Disagree,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS11,Disagree,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,13C,Agree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,14N,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,sd3p4,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,15I,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,16E,Agree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,sd3m5,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS12,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,sd3n5,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,17A,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS13,Agree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,18C,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,19N,Agree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS14,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS15,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,20I,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,sd3p5,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS16,Agree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS17,Agree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,sd3m6,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS18,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS19,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,sd3n6,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,sd3p6,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS20,Agree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS21,Agree,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,sd3m7,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,sd3n7,Agree,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,sd3p7,Agree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,sd3m8,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS22,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS23,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,sd3n8,Agree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,sd3p8,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS24,Agree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS25,Agree,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS26,Disagree,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS27,Agree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,sd3m9,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS28,Agree,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS29,Disagree,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS30,Disagree,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS31,Agree,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS32,Agree,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,SDS33,Disagree,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,sd3n9,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,sd3p9,Disagree Strongly,3556157.0,,4,survey-multi-choice,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,machiv_clean_views_of_human_nature_9_broad,"I think what motivates people to work hard is a combination of things, but for the majority of peope it is pressure. You have to take a job to work in order to get paid so that you can make a paycheck to pay your bills. The pressure is supporting yourself and sometimes others that rely on you. The modtivation comes from needing to make money so you have a consequence of losing things if you don't work. There are a segment of people that are motivated by passion and pride and these sometimes do coincide with external pressures but mostly they are a something people tend to enjoy and benefit from as a sense of self accomplishment.",3556157.0,TRUE,7,survey-text,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,machiv_clean_interpersonal_tactics_4_specific,"I believe that this is typical of every human when they are faced with good and bad decisions. Everyone has a crossroads of sorts to cross when faced with issues. Most people will choose self-preservation or what would benefit them in the immediate, so for someone who has a great reputation as being kind, fair, and honest, it goes against what we have typically thought of this person so any variance of this could be perceived as not how we thought this person would have behaved. I believe that people can be both good and bad so this will change based on the decision one has to face.",3556157.0,TRUE,8,survey-text,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,npi_clean_factor1_grandioseexhibitionism_1_broad,"I would feel proud if people think this way of me and in a way it would make me want to exhibit these attributes more and more. When people give compliments, it is encouraging and builds one up. It can also be a bit of a way to have accountability because you know that others are watching. So for me compliments are a boost and motivator. I feel good when I hear them. I think if they are genuine and I have put in the hard work that it makes them worthwhile and I will continue to do well so that others are motivated to do well also.",3556157.0,TRUE,9,survey-text,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,npi_clean_factor2_leadershipauthority_4_specific,"I would wait to see if someone steps up and if no one does I will step up because I have joined the group because I saw benefit in it in the first place. I think when people have ideas and thoughts and feelings about something that that may be their clue that this might be for them, so if I felt and saw a need that is my nudge that I might be the one who has to do something about it. I would then seek input and advice from others around me so that we can work together and get things accomplished.",3556157.0,TRUE,10,survey-text,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,srp_clean_factor1_interpersonalmanipulation_2_broad,"I think for the most part people are trusting so that can let their guard down to be taken advantage of. This probably begins when we are young and comply with authority. We all can think others have some kind of authority so it leads to trust, which then when left to the wrong people with ill motives cause people to be manipulated or fooled. I think that people want to see the good in others and we take the treat others as you would be treated but sometimes there are rotten apples that will spoil the bunch and take advantage of that.",3556157.0,TRUE,11,survey-text,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,srp_clean_factor1_callousaffect_4_specific,"I would at first feel like I need to see what is going on and then I would call the police, because this is more than likely to escalate and someone is going to get hurt. It could lead to someone being hurt for life and if I stood by and did nothing I would carry that guilt. I think that nothing good can come from fighting so all instances should be stopped and most people will not step in so the police should handle this. It is also safer to have the police handle it rather than the people watching.",3556157.0,TRUE,12,survey-text,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
a83d7192fd9d,108,30/08/2025 13:44,1AU2AR91,feedback,,3556157.0,,13,survey-text,207.244.200.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,gender,Female,2424316.0,,1,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,age,70,2424316.0,,2,survey-text,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,SDS1,Agree,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,1E,Neither Agree nor Disagree,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,sd3m1,Neither Agree nor Disagree,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,2A,Agree Strongly,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,3C,Agree Strongly,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,SDS2,Agree,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,sd3n1,Neither Agree nor Disagree,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,sd3p1,Disagree Strongly,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,sd3m2,Disagree Strongly,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,4N,Disagree Strongly,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,SDS3,Disagree Strongly,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,SDS4,Disagree Strongly,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,sd3n2,Neither Agree nor Disagree,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,5I,Agree Strongly,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,SDS5,Disagree Strongly,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,sd3p2,Agree,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,sd3m3,Disagree Strongly,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,SDS6,Agree,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,sd3n3,Agree,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,6E,Disagree Strongly,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,sd3p3,Disagree Strongly,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,sd3m4,Disagree Strongly,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,7A,Disagree Strongly,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
f904fc265f68,106,30/08/2025 13:31,BQMOCT1V,SDS7,Neither Agree nor Disagree,2424316.0,,4,survey-multi-choice,76.158.217.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
